log(t(yr));M/Mo;logP;log(L/Lo);logTe
8.1280;4.0;0.0624;2.5086;3.7683
8.0070;4.5;0.2011;2.6727;3.7599
7.9018;5.0;0.2970;2.8467;3.7688
7.9019;5.0;0.3383;2.8157;3.7473
7.9783;5.0;0.7127;3.0960;3.7115
7.9785;5.0;0.7124;3.0977;3.7121
7.9787;5.0;0.7120;3.0994;3.7127
7.9789;5.0;0.7115;3.1010;3.7133
7.9791;5.0;0.7111;3.1025;3.7139
7.9793;5.0;0.7107;3.1041;3.7144
7.9795;5.0;0.7102;3.1055;3.7150
7.9797;5.0;0.7098;3.1071;3.7156
7.9799;5.0;0.7092;3.1085;3.7161
7.9801;5.0;0.7087;3.1099;3.7167
7.9803;5.0;0.7081;3.1112;3.7173
7.9805;5.0;0.7075;3.1127;3.7178
7.9807;5.0;0.7067;3.1141;3.7185
7.9809;5.0;0.7058;3.1154;3.7192
7.9811;5.0;0.7048;3.1167;3.7198
7.9813;5.0;0.7039;3.1179;3.7204
7.9815;5.0;0.7029;3.1191;3.7211
7.9817;5.0;0.7019;3.1205;3.7218
7.9819;5.0;0.7007;3.1216;3.7225
7.9821;5.0;0.6997;3.1228;3.7231
7.9823;5.0;0.6986;3.1239;3.7238
7.9825;5.0;0.6975;3.1251;3.7244
7.9827;5.0;0.6963;3.1262;3.7251
7.9830;5.0;0.6953;3.1272;3.7257
7.9832;5.0;0.6944;3.1282;3.7263
7.9834;5.0;0.6935;3.1292;3.7268
7.9836;5.0;0.6926;3.1302;3.7274
7.9838;5.0;0.6917;3.1311;3.7279
7.9840;5.0;0.6910;3.1320;3.7284
7.9842;5.0;0.6902;3.1330;3.7289
7.9844;5.0;0.6894;3.1338;3.7294
7.9846;5.0;0.6887;3.1347;3.7298
7.9848;5.0;0.6881;3.1354;3.7302
7.9850;5.0;0.6877;3.1363;3.7306
7.9852;5.0;0.6869;3.1371;3.7311
7.9854;5.0;0.6865;3.1377;3.7314
7.9856;5.0;0.6862;3.1385;3.7317
7.9858;5.0;0.6860;3.1392;3.7319
7.9860;5.0;0.6855;3.1399;3.7323
7.9861;5.0;0.6854;3.1402;3.7324
7.9862;5.0;0.6854;3.1405;3.7325
7.9863;5.0;0.6854;3.1408;3.7326
7.9863;5.0;0.6854;3.1410;3.7326
7.9864;5.0;0.6854;3.1413;3.7327
7.9865;5.0;0.6855;3.1416;3.7328
7.9866;5.0;0.6855;3.1419;3.7329
7.9867;5.0;0.6854;3.1422;3.7330
7.9868;5.0;0.6854;3.1425;3.7330
7.9869;5.0;0.6855;3.1428;3.7331
7.9870;5.0;0.6854;3.1430;3.7332
7.9871;5.0;0.6854;3.1431;3.7332
7.9872;5.0;0.6857;3.1435;3.7332
7.9873;5.0;0.6858;3.1439;3.7333
7.9874;5.0;0.6857;3.1440;3.7334
7.9875;5.0;0.6858;3.1441;3.7334
7.9875;5.0;0.6862;3.1445;3.7334
7.9876;5.0;0.6862;3.1451;3.7335
7.9877;5.0;0.6859;3.1452;3.7337
7.9878;5.0;0.6859;3.1451;3.7337
7.9879;5.0;0.6863;3.1451;3.7335
7.9880;5.0;0.6870;3.1458;3.7335
7.9881;5.0;0.6869;3.1463;3.7337
7.9882;5.0;0.6865;3.1464;3.7338
7.9883;5.0;0.6866;3.1462;3.7337
7.9884;5.0;0.6872;3.1462;3.7336
7.9885;5.0;0.6880;3.1467;3.7334
7.9886;5.0;0.6882;3.1476;3.7336
7.9886;5.0;0.6876;3.1479;3.7339
7.9887;5.0;0.6873;3.1477;3.7340
7.9888;5.0;0.6876;3.1474;3.7338
7.9889;5.0;0.6885;3.1473;3.7335
7.9890;5.0;0.6896;3.1475;3.7332
7.9891;5.0;0.6904;3.1482;3.7332
7.9892;5.0;0.6903;3.1485;3.7333
7.9893;5.0;0.6902;3.1483;3.7332
7.9894;5.0;0.6907;3.1480;3.7330
7.9895;5.0;0.6919;3.1481;3.7327
7.9896;5.0;0.6929;3.1492;3.7327
7.9897;5.0;0.6924;3.1502;3.7331
7.9897;5.0;0.6914;3.1502;3.7334
7.9898;5.0;0.6910;3.1497;3.7334
7.9899;5.0;0.6916;3.1493;3.7331
7.9900;5.0;0.6928;3.1489;3.7326
7.9901;5.0;0.6944;3.1489;3.7321
7.9902;5.0;0.6959;3.1495;3.7318
7.9903;5.0;0.6965;3.1502;3.7318
7.9904;5.0;0.6963;3.1501;3.7319
7.9905;5.0;0.6966;3.1497;3.7316
7.9906;5.0;0.6976;3.1491;3.7312
7.9907;5.0;0.6993;3.1490;3.7307
7.9908;5.0;0.7009;3.1495;3.7303
7.9908;5.0;0.7017;3.1505;3.7303
7.9909;5.0;0.7014;3.1511;3.7306
7.9910;5.0;0.7008;3.1515;3.7309
7.9911;5.0;0.7003;3.1518;3.7311
7.9912;5.0;0.6999;3.1516;3.7312
7.9913;5.0;0.7001;3.1512;3.7310
7.9914;5.0;0.7009;3.1508;3.7306
7.9915;5.0;0.7023;3.1503;3.7301
7.9916;5.0;0.7041;3.1498;3.7294
7.9917;5.0;0.7060;3.1493;3.7286
7.9918;5.0;0.7081;3.1487;3.7279
7.9918;5.0;0.7103;3.1483;3.7270
7.9919;5.0;0.7124;3.1477;3.7262
7.9920;5.0;0.7146;3.1472;3.7254
7.9921;5.0;0.7168;3.1466;3.7246
7.9922;5.0;0.7190;3.1462;3.7238
7.9923;5.0;0.7210;3.1456;3.7230
7.9924;5.0;0.7230;3.1450;3.7222
7.9925;5.0;0.7250;3.1444;3.7214
7.9926;5.0;0.7270;3.1437;3.7206
7.9927;5.0;0.7289;3.1429;3.7198
7.9928;5.0;0.7308;3.1422;3.7190
7.9928;5.0;0.7327;3.1414;3.7182
7.9929;5.0;0.7346;3.1405;3.7174
7.9930;5.0;0.7364;3.1396;3.7166
7.9931;5.0;0.7381;3.1386;3.7158
7.9932;5.0;0.7397;3.1377;3.7150
7.9933;5.0;0.7412;3.1368;3.7143
7.9934;5.0;0.7419;3.1362;3.7139
7.9934;5.0;0.7426;3.1356;3.7135
7.9935;5.0;0.7434;3.1350;3.7131
7.9935;5.0;0.7441;3.1343;3.7127
7.9936;5.0;0.7448;3.1337;3.7123
7.9936;5.0;0.7454;3.1330;3.7119
7.9937;5.0;0.7461;3.1323;3.7115
7.9937;5.0;0.7468;3.1316;3.7111
7.9938;5.0;0.7475;3.1309;3.7107
7.9938;5.0;0.7481;3.1301;3.7103
7.9939;5.0;0.7488;3.1294;3.7099
7.9939;5.0;0.7494;3.1286;3.7095
7.9940;5.0;0.7501;3.1278;3.7090
7.8051;5.5;0.4414;2.9711;3.7498
7.8051;5.5;0.4662;2.9362;3.7323
7.8703;5.5;0.8287;3.2221;3.7017
7.8705;5.5;0.8273;3.2253;3.7030
7.8707;5.5;0.8259;3.2284;3.7043
7.8709;5.5;0.8245;3.2314;3.7056
7.8711;5.5;0.8228;3.2342;3.7069
7.8713;5.5;0.8208;3.2370;3.7083
7.8716;5.5;0.8186;3.2396;3.7098
7.8718;5.5;0.8162;3.2425;3.7113
7.8720;5.5;0.8132;3.2451;3.7130
7.8722;5.5;0.8098;3.2474;3.7147
7.8724;5.5;0.8061;3.2498;3.7165
7.8726;5.5;0.8019;3.2521;3.7184
7.8728;5.5;0.7973;3.2543;3.7205
7.8730;5.5;0.7929;3.2564;3.7224
7.8732;5.5;0.7885;3.2583;3.7243
7.8735;5.5;0.7840;3.2603;3.7262
7.8737;5.5;0.7792;3.2624;3.7283
7.8739;5.5;0.7740;3.2643;3.7304
7.8741;5.5;0.7692;3.2660;3.7324
7.8743;5.5;0.7644;3.2676;3.7343
7.8745;5.5;0.7598;3.2692;3.7362
7.8747;5.5;0.7551;3.2709;3.7381
7.8749;5.5;0.7501;3.2726;3.7401
7.8751;5.5;0.7451;3.2741;3.7421
7.8753;5.5;0.7403;3.2757;3.7440
7.8756;5.5;0.7351;3.2773;3.7461
7.8758;5.5;0.7303;3.2786;3.7479
7.8760;5.5;0.7259;3.2800;3.7497
7.8762;5.5;0.7215;3.2814;3.7514
7.8764;5.5;0.7169;3.2828;3.7532
7.8766;5.5;0.7122;3.2842;3.7551
7.8768;5.5;0.7075;3.2856;3.7569
7.8770;5.5;0.7032;3.2869;3.7586
7.8772;5.5;0.6991;3.2882;3.7602
7.8774;5.5;0.6951;3.2895;3.7618
7.8962;5.5;0.7412;3.3333;3.7600
7.8962;5.5;0.7460;3.3333;3.7586
7.8963;5.5;0.7500;3.3337;3.7574
7.8963;5.5;0.7530;3.3341;3.7566
7.8964;5.5;0.7549;3.3345;3.7562
7.8964;5.5;0.7561;3.3347;3.7558
7.8965;5.5;0.7569;3.3345;3.7555
7.8965;5.5;0.7579;3.3339;3.7551
7.8966;5.5;0.7597;3.3329;3.7542
7.8966;5.5;0.7627;3.3319;3.7530
7.8967;5.5;0.7666;3.3308;3.7515
7.8968;5.5;0.7712;3.3299;3.7498
7.8968;5.5;0.7764;3.3295;3.7481
7.8969;5.5;0.7814;3.3297;3.7467
7.8969;5.5;0.7852;3.3302;3.7456
7.8970;5.5;0.7877;3.3307;3.7450
7.8970;5.5;0.7891;3.3309;3.7446
7.8971;5.5;0.7902;3.3310;3.7443
7.8971;5.5;0.7910;3.3309;3.7440
7.8972;5.5;0.7918;3.3304;3.7436
7.8972;5.5;0.7933;3.3294;3.7429
7.8973;5.5;0.7957;3.3284;3.7419
7.8973;5.5;0.7990;3.3274;3.7406
7.8974;5.5;0.8028;3.3263;3.7391
7.8974;5.5;0.8071;3.3253;3.7375
7.8975;5.5;0.8121;3.3243;3.7357
7.8975;5.5;0.8177;3.3232;3.7337
7.8976;5.5;0.8231;3.3222;3.7317
7.8976;5.5;0.8285;3.3212;3.7298
7.8977;5.5;0.8337;3.3201;3.7279
7.8977;5.5;0.8386;3.3190;3.7260
7.8978;5.5;0.8434;3.3180;3.7243
7.8978;5.5;0.8478;3.3169;3.7226
7.8979;5.5;0.8519;3.3159;3.7211
7.8979;5.5;0.8558;3.3148;3.7196
7.8980;5.5;0.8593;3.3135;3.7181
7.8980;5.5;0.8627;3.3121;3.7167
7.8981;5.5;0.8657;3.3107;3.7154
7.8981;5.5;0.8685;3.3091;3.7141
7.8982;5.5;0.8712;3.3074;3.7128
7.8982;5.5;0.8740;3.3059;3.7115
7.8983;5.5;0.8767;3.3042;3.7102
7.8983;5.5;0.8794;3.3026;3.7089
7.8984;5.5;0.8818;3.3008;3.7076
7.8984;5.5;0.8842;3.2989;3.7064
7.8985;5.5;0.8865;3.2970;3.7051
7.8985;5.5;0.8887;3.2949;3.7038
7.8986;5.5;0.8909;3.2927;3.7025
7.8986;5.5;0.8931;3.2904;3.7012
7.8987;5.5;0.8952;3.2880;3.6999
7.8987;5.5;0.8974;3.2855;3.6985
7.8988;5.5;0.8995;3.2828;3.6971
7.8989;5.5;0.9012;3.2801;3.6958
7.7239;6.0;0.5254;3.1143;3.7554
7.7240;6.0;0.5700;3.0774;3.7313
7.7240;6.0;0.5778;3.0370;3.7175
7.7818;6.0;0.9445;3.3392;3.6903
7.7819;6.0;0.9440;3.3413;3.6910
7.7820;6.0;0.9435;3.3435;3.6918
7.7820;6.0;0.9428;3.3457;3.6926
7.7821;6.0;0.9421;3.3478;3.6934
7.7822;6.0;0.9412;3.3501;3.6943
7.7823;6.0;0.9402;3.3523;3.6953
7.7824;6.0;0.9390;3.3546;3.6963
7.7825;6.0;0.9376;3.3569;3.6974
7.7825;6.0;0.9360;3.3591;3.6985
7.7826;6.0;0.9344;3.3611;3.6996
7.7827;6.0;0.9327;3.3631;3.7007
7.7828;6.0;0.9308;3.3651;3.7018
7.7829;6.0;0.9288;3.3671;3.7030
7.7830;6.0;0.9264;3.3690;3.7042
7.7830;6.0;0.9236;3.3709;3.7056
7.7831;6.0;0.9206;3.3726;3.7070
7.7832;6.0;0.9172;3.3743;3.7086
7.7833;6.0;0.9137;3.3760;3.7101
7.7834;6.0;0.9098;3.3776;3.7118
7.7835;6.0;0.9058;3.3792;3.7134
7.7836;6.0;0.9014;3.3807;3.7152
7.7836;6.0;0.8967;3.3822;3.7171
7.7837;6.0;0.8918;3.3836;3.7190
7.7838;6.0;0.8870;3.3849;3.7208
7.7839;6.0;0.8824;3.3862;3.7226
7.7840;6.0;0.8778;3.3874;3.7244
7.7841;6.0;0.8732;3.3885;3.7261
7.7843;6.0;0.8616;3.3912;3.7304
7.7845;6.0;0.8501;3.3939;3.7347
7.7847;6.0;0.8388;3.3962;3.7388
7.7849;6.0;0.8285;3.3985;3.7427
7.7851;6.0;0.8188;3.4006;3.7462
7.7854;6.0;0.8095;3.4027;3.7497
7.7856;6.0;0.8005;3.4046;3.7530
7.7858;6.0;0.7918;3.4066;3.7562
7.7860;6.0;0.7832;3.4085;3.7594
7.8108;6.0;0.8443;3.4690;3.7577
7.8108;6.0;0.8508;3.4681;3.7555
7.8109;6.0;0.8574;3.4672;3.7532
7.8109;6.0;0.8641;3.4663;3.7509
7.8109;6.0;0.8710;3.4654;3.7485
7.8110;6.0;0.8778;3.4645;3.7462
7.8110;6.0;0.8846;3.4635;3.7438
7.8111;6.0;0.8916;3.4624;3.7413
7.8111;6.0;0.8987;3.4613;3.7389
7.8112;6.0;0.9063;3.4602;3.7362
7.8112;6.0;0.9137;3.4588;3.7335
7.8113;6.0;0.9213;3.4575;3.7308
7.8113;6.0;0.9286;3.4562;3.7282
7.8114;6.0;0.9358;3.4548;3.7256
7.8114;6.0;0.9428;3.4534;3.7231
7.8115;6.0;0.9495;3.4519;3.7206
7.8115;6.0;0.9563;3.4500;3.7180
7.8115;6.0;0.9634;3.4482;3.7152
7.8116;6.0;0.9702;3.4463;3.7126
7.8116;6.0;0.9765;3.4444;3.7102
7.8117;6.0;0.9822;3.4424;3.7078
7.8117;6.0;0.9875;3.4402;3.7056
7.8118;6.0;0.9921;3.4379;3.7035
7.8118;6.0;0.9965;3.4355;3.7015
7.8119;6.0;1.0006;3.4330;3.6995
7.8119;6.0;1.0034;3.4305;3.6980
7.8120;6.0;1.0058;3.4278;3.6964
7.8120;6.0;1.0082;3.4248;3.6949
7.8121;6.0;1.0104;3.4217;3.6933
7.8121;6.0;1.0126;3.4186;3.6918
7.8121;6.0;1.0144;3.4153;3.6903
7.8122;6.0;1.0160;3.4118;3.6888
7.8122;6.0;1.0172;3.4080;3.6874
7.8123;6.0;1.0181;3.4039;3.6859
7.8123;6.0;1.0188;3.3996;3.6845
7.6510;6.5;0.5970;3.2446;3.7620
7.6510;6.5;0.6611;3.2083;3.7320
7.6511;6.5;0.6815;3.1675;3.7143
7.7035;6.5;1.0501;3.4482;3.6804
7.7035;6.5;1.0500;3.4507;3.6811
7.7036;6.5;1.0497;3.4535;3.6820
7.7037;6.5;1.0495;3.4564;3.6829
7.7038;6.5;1.0491;3.4594;3.6838
7.7039;6.5;1.0485;3.4627;3.6849
7.7039;6.5;1.0477;3.4660;3.6861
7.7040;6.5;1.0465;3.4694;3.6875
7.7041;6.5;1.0452;3.4729;3.6889
7.7042;6.5;1.0436;3.4764;3.6903
7.7043;6.5;1.0415;3.4800;3.6920
7.7043;6.5;1.0388;3.4836;3.6938
7.7044;6.5;1.0353;3.4870;3.6959
7.7045;6.5;1.0306;3.4904;3.6983
7.7046;6.5;1.0247;3.4938;3.7010
7.7047;6.5;1.0174;3.4969;3.7042
7.7047;6.5;1.0082;3.4999;3.7079
7.7048;6.5;0.9972;3.5027;3.7120
7.7049;6.5;0.9864;3.5051;3.7160
7.7050;6.5;0.9750;3.5075;3.7202
7.7050;6.5;0.9629;3.5097;3.7245
7.7051;6.5;0.9505;3.5116;3.7289
7.7052;6.5;0.9384;3.5133;3.7331
7.7053;6.5;0.9268;3.5149;3.7371
7.7054;6.5;0.9157;3.5164;3.7410
7.7054;6.5;0.9051;3.5178;3.7446
7.7055;6.5;0.8951;3.5191;3.7481
7.7056;6.5;0.8857;3.5203;3.7513
7.7057;6.5;0.8774;3.5214;3.7541
7.7058;6.5;0.8698;3.5225;3.7568
7.7347;6.5;0.9413;3.5918;3.7544
7.7348;6.5;0.9511;3.5905;3.7510
7.7348;6.5;0.9613;3.5889;3.7474
7.7349;6.5;0.9722;3.5874;3.7437
7.7349;6.5;0.9832;3.5859;3.7398
7.7350;6.5;0.9943;3.5842;3.7360
7.7350;6.5;1.0054;3.5825;3.7320
7.7351;6.5;1.0170;3.5806;3.7280
7.7351;6.5;1.0290;3.5786;3.7237
7.7351;6.5;1.0404;3.5766;3.7197
7.7352;6.5;1.0508;3.5744;3.7158
7.7352;6.5;1.0604;3.5720;3.7122
7.7353;6.5;1.0695;3.5691;3.7086
7.7353;6.5;1.0789;3.5660;3.7048
7.7354;6.5;1.0872;3.5629;3.7014
7.7354;6.5;1.0944;3.5595;3.6982
7.7355;6.5;1.1005;3.5559;3.6953
7.7355;6.5;1.1060;3.5519;3.6925
7.7355;6.5;1.1108;3.5476;3.6898
7.7356;6.5;1.1142;3.5433;3.6875
7.7356;6.5;1.1165;3.5385;3.6855
7.7357;6.5;1.1182;3.5332;3.6835
7.7357;6.5;1.1194;3.5275;3.6815
7.7358;6.5;1.1201;3.5213;3.6795
7.7358;6.5;1.1208;3.5149;3.6775
7.7359;6.5;1.1213;3.5082;3.6754
7.5861;7.0;0.7476;3.3239;3.7305
7.5861;7.0;0.7740;3.2824;3.7107
7.5862;7.0;0.7726;3.2390;3.6988
7.6354;7.0;1.1502;3.5514;3.6711
7.6354;7.0;1.1503;3.5537;3.6717
7.6355;7.0;1.1505;3.5563;3.6724
7.6356;7.0;1.1506;3.5591;3.6732
7.6357;7.0;1.1506;3.5621;3.6740
7.6357;7.0;1.1506;3.5654;3.6750
7.6358;7.0;1.1505;3.5691;3.6760
7.6359;7.0;1.1502;3.5731;3.6773
7.6360;7.0;1.1498;3.5774;3.6786
7.6360;7.0;1.1490;3.5822;3.6802
7.6361;7.0;1.1479;3.5872;3.6820
7.6362;7.0;1.1462;3.5925;3.6840
7.6363;7.0;1.1434;3.5979;3.6864
7.6363;7.0;1.1387;3.6034;3.6893
7.6364;7.0;1.1313;3.6087;3.6931
7.6365;7.0;1.1204;3.6139;3.6980
7.6365;7.0;1.1038;3.6189;3.7045
7.6366;7.0;1.0840;3.6232;3.7118
7.6367;7.0;1.0609;3.6270;3.7199
7.6368;7.0;1.0355;3.6304;3.7287
7.6368;7.0;1.0087;3.6334;3.7378
7.6369;7.0;0.9840;3.6360;3.7461
7.6370;7.0;0.9610;3.6384;3.7539
7.6671;7.0;1.0289;3.7031;3.7513
7.6672;7.0;1.0425;3.7011;3.7466
7.6672;7.0;1.0568;3.6993;3.7416
7.6673;7.0;1.0715;3.6972;3.7365
7.6673;7.0;1.0873;3.6949;3.7310
7.6674;7.0;1.1032;3.6925;3.7255
7.6674;7.0;1.1186;3.6898;3.7200
7.6674;7.0;1.1341;3.6867;3.7143
7.6675;7.0;1.1496;3.6834;3.7086
7.6675;7.0;1.1631;3.6799;3.7035
7.6676;7.0;1.1747;3.6760;3.6988
7.6676;7.0;1.1834;3.6716;3.6949
7.6677;7.0;1.1904;3.6667;3.6914
7.6677;7.0;1.1968;3.6611;3.6878
7.6678;7.0;1.2023;3.6549;3.6844
7.6678;7.0;1.2064;3.6480;3.6812
7.6678;7.0;1.2092;3.6403;3.6782
7.6679;7.0;1.2107;3.6322;3.6754
7.6679;7.0;1.2113;3.6233;3.6727
7.6680;7.0;1.2114;3.6141;3.6700
7.6680;7.0;1.2119;3.6051;3.6674
7.5276;7.5;0.8266;3.4321;3.7297
7.5277;7.5;0.8579;3.3892;3.7080
7.5277;7.5;0.8579;3.3432;3.6950
7.5741;7.5;1.2423;3.6462;3.6625
7.5741;7.5;1.2423;3.6475;3.6629
7.5742;7.5;1.2424;3.6490;3.6633
7.5743;7.5;1.2425;3.6505;3.6637
7.5743;7.5;1.2427;3.6522;3.6641
7.5744;7.5;1.2429;3.6542;3.6646
7.5745;7.5;1.2431;3.6565;3.6652
7.5746;7.5;1.2434;3.6589;3.6658
7.5746;7.5;1.2437;3.6618;3.6665
7.5747;7.5;1.2440;3.6650;3.6673
7.5748;7.5;1.2443;3.6687;3.6683
7.5748;7.5;1.2445;3.6728;3.6693
7.5749;7.5;1.2447;3.6775;3.6706
7.5750;7.5;1.2448;3.6828;3.6721
7.5750;7.5;1.2445;3.6886;3.6738
7.5751;7.5;1.2438;3.6952;3.6759
7.5752;7.5;1.2422;3.7022;3.6784
7.5753;7.5;1.2387;3.7096;3.6815
7.5753;7.5;1.2320;3.7173;3.6858
7.5754;7.5;1.2172;3.7250;3.6925
7.5755;7.5;1.1921;3.7319;3.7021
7.5755;7.5;1.1590;3.7378;3.7140
7.5756;7.5;1.1177;3.7428;3.7281
7.5757;7.5;1.0753;3.7470;3.7423
7.6051;7.5;1.1099;3.8024;3.7474
7.6051;7.5;1.1277;3.8001;3.7412
7.6052;7.5;1.1465;3.7975;3.7347
7.6052;7.5;1.1658;3.7947;3.7280
7.6053;7.5;1.1861;3.7914;3.7208
7.6053;7.5;1.2066;3.7879;3.7136
7.6053;7.5;1.2254;3.7840;3.7066
7.6054;7.5;1.2438;3.7791;3.6996
7.6054;7.5;1.2599;3.7737;3.6931
7.6055;7.5;1.2729;3.7676;3.6874
7.6055;7.5;1.2819;3.7607;3.6827
7.6056;7.5;1.2871;3.7529;3.6789
7.6056;7.5;1.2900;3.7440;3.6755
7.6056;7.5;1.2912;3.7339;3.6723
7.6057;7.5;1.2912;3.7225;3.6691
7.6057;7.5;1.2910;3.7107;3.6658
7.6058;7.5;1.2912;3.6993;3.6625
7.6058;7.5;1.2935;3.6900;3.6592
7.4750;8.0;0.8877;3.5292;3.7318
7.4751;8.0;0.9285;3.4829;3.7061
7.4751;8.0;0.9309;3.4349;3.6918
7.5186;8.0;1.3150;3.7238;3.6554
7.5187;8.0;1.3150;3.7243;3.6556
7.5187;8.0;1.3150;3.7250;3.6558
7.5188;8.0;1.3150;3.7257;3.6560
7.5189;8.0;1.3149;3.7263;3.6562
7.5189;8.0;1.3149;3.7271;3.6564
7.5190;8.0;1.3149;3.7279;3.6566
7.5191;8.0;1.3149;3.7287;3.6569
7.5191;8.0;1.3149;3.7296;3.6571
7.5192;8.0;1.3149;3.7306;3.6574
7.5193;8.0;1.3150;3.7317;3.6577
7.5193;8.0;1.3151;3.7330;3.6580
7.5194;8.0;1.3153;3.7345;3.6584
7.5194;8.0;1.3156;3.7361;3.6588
7.5195;8.0;1.3158;3.7380;3.6592
7.5196;8.0;1.3161;3.7400;3.6597
7.5196;8.0;1.3164;3.7424;3.6603
7.5197;8.0;1.3169;3.7451;3.6609
7.5198;8.0;1.3175;3.7483;3.6616
7.5198;8.0;1.3181;3.7520;3.6625
7.5199;8.0;1.3189;3.7563;3.6634
7.5200;8.0;1.3198;3.7615;3.6646
7.5200;8.0;1.3208;3.7677;3.6661
7.5201;8.0;1.3217;3.7750;3.6679
7.5202;8.0;1.3220;3.7835;3.6702
7.5202;8.0;1.3214;3.7928;3.6730
7.5203;8.0;1.3186;3.8029;3.6767
7.5204;8.0;1.3099;3.8137;3.6824
7.5204;8.0;1.2859;3.8244;3.6928
7.5205;8.0;1.2439;3.8333;3.7082
7.5206;8.0;1.1850;3.8406;3.7284
7.5206;8.0;1.1228;3.8467;3.7493
7.5509;8.0;1.1854;3.8800;3.7394
7.5509;8.0;1.2220;3.8736;3.7264
7.5510;8.0;1.2612;3.8659;3.7121
7.5510;8.0;1.2964;3.8559;3.6985
7.5510;8.0;1.3233;3.8437;3.6868
7.5511;8.0;1.3363;3.8287;3.6786
7.5511;8.0;1.3397;3.8104;3.6723
7.5512;8.0;1.3379;3.7890;3.6668
7.5512;8.0;1.3347;3.7663;3.6614
7.5513;8.0;1.3371;3.7492;3.6559
7.4269;8.5;0.9461;3.5992;3.7274
7.4269;8.5;0.9821;3.5478;3.7017
7.4269;8.5;0.9833;3.5015;3.6883
7.4270;8.5;0.9985;3.4816;3.6780
7.4270;8.5;0.9987;3.4816;3.6779
7.4270;8.5;0.9989;3.4816;3.6779
7.4270;8.5;0.9991;3.4816;3.6778
7.4270;8.5;0.9993;3.4817;3.6778
7.4270;8.5;0.9995;3.4817;3.6777
7.4270;8.5;0.9997;3.4817;3.6777
7.4270;8.5;0.9998;3.4817;3.6776
7.4270;8.5;1.0000;3.4818;3.6776
7.4270;8.5;1.0002;3.4818;3.6775
7.4270;8.5;1.0004;3.4818;3.6775
7.4270;8.5;1.0006;3.4818;3.6774
7.4270;8.5;1.0008;3.4819;3.6774
7.4270;8.5;1.0010;3.4819;3.6773
7.4270;8.5;1.0012;3.4819;3.6773
7.4270;8.5;1.0013;3.4820;3.6772
7.4270;8.5;1.0015;3.4820;3.6772
7.4270;8.5;1.0017;3.4820;3.6771
7.4270;8.5;1.0019;3.4820;3.6771
7.4270;8.5;1.0021;3.4821;3.6770
7.4270;8.5;1.0023;3.4821;3.6770
7.4270;8.5;1.0025;3.4821;3.6769
7.4582;8.5;1.3491;3.7685;3.6513
7.4583;8.5;1.3489;3.7688;3.6515
7.4584;8.5;1.3487;3.7691;3.6517
7.4584;8.5;1.3485;3.7695;3.6518
7.4585;8.5;1.3482;3.7698;3.6520
7.4586;8.5;1.3480;3.7702;3.6522
7.4587;8.5;1.3478;3.7706;3.6524
7.4587;8.5;1.3476;3.7711;3.6525
7.4588;8.5;1.3474;3.7715;3.6527
7.4589;8.5;1.3472;3.7721;3.6530
7.4589;8.5;1.3471;3.7728;3.6532
7.4590;8.5;1.3470;3.7735;3.6534
7.4591;8.5;1.3469;3.7742;3.6537
7.4591;8.5;1.3467;3.7751;3.6539
7.4592;8.5;1.3467;3.7761;3.6542
7.4593;8.5;1.3466;3.7772;3.6546
7.4594;8.5;1.3466;3.7784;3.6549
7.4594;8.5;1.3467;3.7798;3.6553
7.4595;8.5;1.3469;3.7815;3.6557
7.4596;8.5;1.3471;3.7835;3.6562
7.4596;8.5;1.3475;3.7858;3.6567
7.4597;8.5;1.3480;3.7886;3.6574
7.4598;8.5;1.3488;3.7919;3.6581
7.4598;8.5;1.3498;3.7961;3.6589
7.4599;8.5;1.3512;3.8011;3.6599
7.4600;8.5;1.3530;3.8076;3.6612
7.4601;8.5;1.3553;3.8157;3.6628
7.4601;8.5;1.3580;3.8261;3.6649
7.4602;8.5;1.3604;3.8387;3.6677
7.4603;8.5;1.3613;3.8535;3.6716
7.4603;8.5;1.3567;3.8698;3.6777
7.4604;8.5;1.3288;3.8867;3.6910
7.4605;8.5;1.2627;3.9000;3.7151
7.4605;8.5;1.1715;3.9105;3.7461
7.5003;8.5;1.2115;3.9541;3.7461
7.5004;8.5;1.2711;3.9408;3.7240
7.5004;8.5;1.3325;3.9219;3.6998
7.5004;8.5;1.3685;3.8947;3.6811
7.5005;8.5;1.3706;3.8578;3.6700
7.5005;8.5;1.3569;3.8124;3.6614
7.5006;8.5;1.3653;3.7866;3.6515
7.3828;9.0;1.0001;3.6759;3.7265
7.3828;9.0;1.0445;3.6251;3.6985
7.3829;9.0;1.0459;3.5809;3.6856
7.3829;9.0;1.0619;3.5612;3.6751
7.3829;9.0;1.0621;3.5613;3.6751
7.3829;9.0;1.0623;3.5613;3.6750
7.3829;9.0;1.0624;3.5613;3.6750
7.3829;9.0;1.0626;3.5613;3.6749
7.3829;9.0;1.0628;3.5613;3.6749
7.3829;9.0;1.0630;3.5613;3.6748
7.3829;9.0;1.0632;3.5613;3.6748
7.3829;9.0;1.0633;3.5614;3.6747
7.3829;9.0;1.0635;3.5614;3.6747
7.3829;9.0;1.0637;3.5614;3.6746
7.3829;9.0;1.0639;3.5614;3.6746
7.3829;9.0;1.0640;3.5614;3.6745
7.3829;9.0;1.0642;3.5614;3.6745
7.3829;9.0;1.0645;3.5615;3.6744
7.3829;9.0;1.0646;3.5615;3.6743
